timestamp,factory_id,turbidity_ntu,ph,conductivity_us_cm,chromium_mg_l,copper_mg_l,tds_mg_l
2026-01-21 22:17:55,CH-2,169.28,5.14,3802.11,0.96,0.54,3988.16
2026-01-21 22:17:55,TX-A,286.67,8.70,2160.28,0.32,0.19,2627.63
2026-01-21 22:17:55,TX-B,234.14,8.32,2946.07,0.41,0.31,2599.03
2026-01-21 22:17:55,TX-C,252.19,7.29,3536.16,0.43,0.25,2214.87
2026-01-21 22:17:56,CH-1,117.06,6.04,3884.60,1.48,0.53,2430.49
2026-01-21 22:17:56,CH-2,256.85,5.98,3032.39,1.22,0.62,4891.69
2026-01-21 22:17:56,TX-A,351.56,8.99,2617.14,0.54,0.35,2019.77
2026-01-21 22:17:56,TX-B,339.48,6.93,2248.68,0.43,0.30,2262.32
2026-01-21 22:17:56,TX-C,302.51,8.94,2388.88,0.70,0.40,3315.91
2026-01-21 22:17:57,CH-1,216.81,5.13,2880.25,1.66,0.74,3384.54
2026-01-21 22:17:57,CH-2,220.42,5.89,4181.49,1.18,0.37,2597.51
2026-01-21 22:17:57,TX-A,347.94,7.96,2510.35,0.54,0.17,1536.68
2026-01-21 22:17:57,TX-B,315.37,8.14,2335.65,0.38,0.30,2332.97
2026-01-21 22:17:57,TX-C,482.19,6.91,3906.96,0.32,0.34,1973.06
2026-01-21 22:17:58,CH-1,281.07,4.64,4725.93,1.38,0.48,4196.09
2026-01-21 22:17:58,CH-2,264.59,5.00,3926.12,0.62,0.47,2978.01
2026-01-21 22:17:58,TX-A,443.52,8.70,3207.05,0.61,0.33,2401.69
2026-01-21 22:17:58,TX-B,364.89,8.00,1454.06,0.45,0.39,1986.24
2026-01-21 22:17:58,TX-C,379.76,7.88,2167.65,0.50,0.23,2770.26
2026-01-21 22:17:59,CH-1,328.60,5.66,2761.46,1.88,0.69,3386.11
2026-01-21 22:17:59,CH-2,282.36,4.85,5024.47,1.26,0.66,3652.76
2026-01-21 22:17:59,TX-A,348.03,7.63,2358.86,0.23,0.15,2203.14
2026-01-21 22:17:59,TX-B,395.74,7.36,1636.66,0.62,0.29,1960.39
2026-01-21 22:17:59,TX-C,363.02,8.80,2477.95,0.51,0.11,1922.35
2026-01-21 22:18:00,CH-1,228.13,8.21,4217.43,1.47,0.82,4056.22
2026-01-21 22:18:00,CH-2,277.51,5.33,3339.38,1.25,0.59,3370.86
2026-01-21 22:18:00,TX-A,328.20,6.36,3036.74,0.45,0.22,2010.64
2026-01-21 22:18:00,TX-B,409.13,8.34,2155.07,0.26,0.29,2284.01
2026-01-21 22:18:00,TX-C,329.86,8.48,2297.08,0.61,0.36,2867.73
2026-01-21 22:18:01,CH-1,199.84,6.36,4190.34,1.33,0.43,2400.08
2026-01-21 22:18:01,CH-2,231.16,7.05,4477.97,1.34,0.50,2874.50
2026-01-21 22:18:01,TX-A,407.21,7.57,2127.19,0.21,0.37,1406.32
2026-01-21 22:18:01,TX-B,324.54,9.00,2858.69,0.57,0.28,2040.11
2026-01-21 22:18:01,TX-C,293.56,8.03,3709.90,0.46,0.24,2734.33
2026-01-21 22:18:02,CH-1,186.23,4.42,3383.20,1.83,0.56,3813.92
2026-01-21 22:18:02,CH-2,246.97,6.33,3742.18,1.38,0.54,3899.22
2026-01-21 22:18:02,TX-A,356.05,8.05,2623.49,0.48,0.27,1704.56
2026-01-21 22:18:02,TX-B,295.66,7.27,2357.04,0.55,0.21,2532.18
2026-01-21 22:18:02,TX-C,300.83,8.42,2449.06,0.45,0.31,2210.41
2026-01-21 22:18:03,CH-1,254.92,5.08,3568.19,1.50,0.65,3056.61
2026-01-21 22:18:03,CH-2,286.35,3.86,4729.18,0.76,0.70,3257.87
2026-01-21 22:18:03,TX-A,320.90,7.24,2967.70,0.57,0.22,2675.62
2026-01-21 22:18:03,TX-B,340.76,7.19,2149.02,0.39,0.31,2150.49
2026-01-21 22:18:03,TX-C,424.37,7.47,3996.70,0.45,0.29,1904.69
2026-01-21 22:18:04,CH-1,173.78,5.82,3997.23,1.18,0.71,2980.09
2026-01-21 22:18:04,CH-2,166.04,5.44,3057.65,0.80,0.57,3772.44
2026-01-21 22:18:04,TX-A,376.20,8.09,2145.10,0.52,0.31,2555.75
2026-01-21 22:18:04,TX-B,255.01,7.57,2238.70,0.89,0.21,2671.73
2026-01-21 22:18:04,TX-C,443.31,7.43,2845.47,0.41,0.30,2547.71
2026-01-21 22:18:05,CH-1,275.45,6.20,3507.13,1.55,0.82,3713.91
2026-01-21 22:18:05,CH-2,283.73,7.26,4338.86,1.44,0.60,3172.01
2026-01-21 22:18:05,TX-A,462.42,7.84,2986.60,0.44,0.09,2065.31
2026-01-21 22:18:05,TX-B,357.00,6.09,2375.38,0.49,0.36,2255.84
2026-01-21 22:18:05,TX-C,348.88,8.89,1950.95,0.54,0.25,2594.23
2026-01-21 22:18:06,CH-1,104.54,5.31,3668.38,1.32,0.95,3093.68
2026-01-21 22:18:06,CH-2,131.67,5.14,4587.36,0.66,0.46,4143.66
2026-01-21 22:18:06,TX-A,420.31,7.43,2827.91,0.57,0.25,2892.32
2026-01-21 22:18:06,TX-B,385.92,7.83,2145.68,0.58,0.22,2728.77
2026-01-21 22:18:06,TX-C,432.60,7.88,2966.77,0.46,0.26,2455.57
2026-01-21 22:18:07,CH-1,173.21,4.07,3766.09,1.30,0.81,2036.31
2026-01-21 22:18:07,CH-2,273.79,6.51,3866.43,1.30,0.69,3196.75
2026-01-21 22:18:07,TX-A,452.09,8.19,1094.55,0.50,0.26,2005.72
2026-01-21 22:18:07,TX-B,344.10,8.19,1907.06,0.36,0.26,1979.23
2026-01-21 22:18:07,TX-C,401.18,7.90,2404.55,0.58,0.31,2426.44
2026-01-21 22:18:08,CH-1,203.79,5.91,2371.26,1.77,0.68,3728.99
2026-01-21 22:18:08,CH-2,125.89,4.60,5302.82,1.74,0.68,3206.29
2026-01-21 22:18:08,TX-A,442.76,8.81,2900.98,0.49,0.18,2312.14
2026-01-21 22:18:08,TX-B,339.27,6.80,2542.31,0.36,0.29,1466.75
2026-01-21 22:18:08,TX-C,371.27,8.88,2291.97,0.63,0.27,2494.85
2026-01-21 22:18:09,CH-1,216.90,8.48,2694.69,1.60,0.61,3190.20
2026-01-21 22:18:09,CH-2,167.39,6.02,3123.27,1.39,0.45,2651.71
2026-01-21 22:18:09,TX-A,284.06,8.28,3240.87,0.76,0.29,2536.91
2026-01-21 22:18:09,TX-B,250.25,8.04,3131.12,0.47,0.32,2306.05
2026-01-21 22:18:09,TX-C,401.75,7.85,3232.54,0.64,0.19,2125.21
2026-01-21 22:18:10,CH-1,185.82,5.79,5357.26,1.57,0.61,3570.27
2026-01-21 22:18:10,CH-2,179.16,7.41,3020.67,1.13,0.87,3296.71
2026-01-21 22:18:10,TX-A,385.29,6.55,2511.02,0.51,0.35,2380.03
2026-01-21 22:18:10,TX-B,290.14,7.02,2623.64,0.49,0.35,2776.66
2026-01-21 22:18:10,TX-C,470.06,8.59,2655.48,0.63,0.24,1844.73
2026-01-21 22:18:11,CH-1,233.99,5.50,3336.44,1.76,0.56,3997.32
2026-01-21 22:18:11,CH-2,286.36,5.90,4560.40,0.67,0.56,4050.81
2026-01-21 22:18:11,TX-A,349.79,6.75,2519.37,0.49,0.31,1647.77
2026-01-21 22:18:11,TX-B,223.72,8.18,1976.51,0.46,0.27,2685.01
2026-01-21 22:18:11,TX-C,268.81,7.39,2415.87,0.50,0.12,1797.41
2026-01-21 22:18:12,CH-1,207.67,1.99,4264.32,1.89,0.42,2888.83
2026-01-21 22:18:12,CH-2,304.04,6.87,4629.03,1.14,0.39,3619.68
2026-01-21 22:18:12,TX-A,432.14,8.61,3065.31,0.41,0.33,1620.56
2026-01-21 22:18:12,TX-B,365.97,6.52,2219.65,0.65,0.20,2340.26
2026-01-21 22:18:12,TX-C,269.11,8.52,2389.29,0.41,0.19,2092.57
2026-01-21 22:18:13,CH-1,277.34,7.95,3798.55,1.28,0.68,3644.39
2026-01-21 22:18:13,CH-2,298.23,4.07,2657.89,1.24,0.52,3702.49
2026-01-21 22:18:13,TX-A,382.58,8.40,2539.11,0.59,0.19,2398.71
2026-01-21 22:18:13,TX-B,328.43,7.47,2541.10,0.37,0.19,2561.59
2026-01-21 22:18:13,TX-C,426.83,8.73,2797.65,0.23,0.33,2843.25
2026-01-21 22:18:14,CH-1,224.45,7.11,5789.31,1.45,0.81,3608.40
2026-01-21 22:18:14,CH-2,181.61,6.70,4763.62,1.39,0.44,3370.73
2026-01-21 22:18:14,TX-A,326.16,7.42,2965.46,0.56,0.33,2218.68
2026-01-21 22:18:14,TX-B,456.17,6.99,2542.42,0.23,0.17,2159.71
2026-01-21 22:18:14,TX-C,435.08,8.45,2622.18,0.39,0.14,2628.36
2026-01-21 22:18:15,CH-1,307.20,6.24,4042.01,1.65,0.32,3228.60
2026-01-21 22:18:15,CH-2,215.67,7.36,3935.39,1.22,0.70,3774.17
2026-01-21 22:18:15,TX-A,311.22,9.16,2132.63,0.26,0.36,1790.15
2026-01-21 22:18:15,TX-B,323.87,6.27,1855.30,0.52,0.18,2179.93
2026-01-21 22:18:15,TX-C,482.88,8.40,3511.22,0.80,0.24,2336.93
2026-01-21 22:18:16,CH-1,255.65,7.39,2634.76,1.45,0.60,3405.25
2026-01-21 22:18:16,CH-2,181.43,5.06,4056.74,1.07,0.64,2957.73
2026-01-21 22:18:16,TX-A,209.91,8.51,2896.91,0.75,0.25,1814.28
2026-01-21 22:18:16,TX-B,312.21,8.44,2306.11,0.38,0.20,1898.28
2026-01-21 22:18:16,TX-C,370.67,8.21,2478.39,0.23,0.28,2226.53
2026-01-21 22:18:17,CH-1,170.01,7.56,3757.90,1.78,0.82,3364.86
2026-01-21 22:18:17,CH-2,133.13,6.39,2919.33,1.79,0.39,3126.79
2026-01-21 22:18:17,TX-A,328.32,7.76,2814.71,0.28,0.18,2589.50
2026-01-21 22:18:17,TX-B,358.75,7.65,2604.62,0.62,0.20,1712.64
2026-01-21 22:18:17,TX-C,388.21,8.11,3262.63,0.58,0.16,1985.43
2026-01-21 22:18:18,CH-1,224.80,6.10,3574.86,1.12,0.54,2796.67
2026-01-21 22:18:18,CH-2,253.00,6.83,4049.45,1.61,0.65,2067.23
2026-01-21 22:18:18,TX-A,555.82,8.17,2769.31,0.61,0.18,2198.93
2026-01-21 22:18:18,TX-B,391.00,7.88,1999.67,0.72,0.24,2533.76
2026-01-21 22:18:18,TX-C,207.56,9.36,2557.69,0.46,0.30,2123.36
2026-01-21 22:18:19,CH-1,93.95,5.94,3483.62,1.63,0.87,3028.58
2026-01-21 22:18:19,CH-2,134.87,4.06,4932.65,1.56,0.63,3626.54
2026-01-21 22:18:19,TX-A,341.23,7.34,3259.71,0.65,0.16,1863.86
2026-01-21 22:18:19,TX-B,432.98,8.62,2807.15,0.48,0.31,2568.30
2026-01-21 22:18:19,TX-C,395.05,8.70,3338.36,0.80,0.25,1852.15
2026-01-21 22:18:20,CH-1,246.29,7.11,2990.73,1.63,0.50,3699.73
2026-01-21 22:18:20,CH-2,221.72,4.56,2809.18,1.69,0.88,2791.19
2026-01-21 22:18:20,TX-A,399.82,7.37,1948.42,0.41,0.25,2361.14
2026-01-21 22:18:20,TX-B,421.82,7.49,2553.97,0.58,0.28,2762.44
2026-01-21 22:18:20,TX-C,445.43,8.81,2839.18,0.44,0.32,2484.13
2026-01-21 22:18:21,CH-1,241.19,6.86,4900.95,0.87,0.36,4936.72
2026-01-21 22:18:21,CH-2,200.83,6.86,3864.86,1.48,0.16,3949.56
2026-01-21 22:18:21,TX-A,377.85,7.86,3066.46,0.44,0.26,1830.62
2026-01-21 22:18:21,TX-B,380.41,6.35,2901.25,0.37,0.14,1953.41
2026-01-21 22:18:21,TX-C,478.03,6.99,1532.65,0.70,0.25,2014.07
2026-01-21 22:18:22,CH-1,301.65,5.72,6277.49,0.56,0.53,2432.59
2026-01-21 22:18:22,CH-2,222.63,4.21,3934.67,1.32,0.26,2742.45
2026-01-21 22:18:22,TX-A,398.89,8.72,977.04,0.63,0.32,1661.02
2026-01-21 22:18:22,TX-B,261.94,9.43,2684.48,0.42,0.36,2090.60
2026-01-21 22:18:22,TX-C,268.47,7.27,2770.08,0.34,0.31,2622.82
2026-01-21 22:18:23,CH-1,257.02,4.49,4539.72,1.52,0.67,3614.64
2026-01-21 22:18:23,CH-2,175.24,7.38,4638.35,1.07,0.64,3655.23
2026-01-21 22:18:23,TX-A,342.21,9.25,1431.46,0.49,0.45,2483.24
2026-01-21 22:18:23,TX-B,377.25,8.67,3849.40,0.53,0.37,2230.16
2026-01-21 22:18:23,TX-C,407.22,9.10,2921.99,0.86,0.27,1974.44
2026-01-21 22:18:24,CH-1,212.22,6.79,4318.07,1.81,0.69,3740.57
2026-01-21 22:18:24,CH-2,207.49,5.34,3473.11,1.38,0.92,3467.76
2026-01-21 22:18:24,TX-A,392.08,7.74,2289.65,0.65,0.27,2169.25
2026-01-21 22:18:24,TX-B,445.26,7.83,2348.47,0.60,0.07,1481.68
2026-01-21 22:18:24,TX-C,274.61,6.41,2287.39,0.46,0.14,2030.71
2026-01-21 22:18:25,CH-1,167.36,7.07,3904.67,0.54,0.75,3237.94
2026-01-21 22:18:25,CH-2,183.54,4.34,3606.98,1.00,0.45,3203.29
2026-01-21 22:18:25,TX-A,396.48,9.00,2431.06,0.46,0.27,2093.52
2026-01-21 22:18:25,TX-B,447.27,8.00,2605.35,0.79,0.25,2471.72
2026-01-21 22:18:25,TX-C,425.81,6.98,2603.98,0.70,0.18,2015.97
2026-01-21 22:18:26,CH-1,273.09,4.87,4387.29,1.24,0.63,3346.74
2026-01-21 22:18:26,CH-2,152.84,4.32,2722.26,1.00,0.58,3484.60
2026-01-21 22:18:26,TX-A,337.53,7.49,2846.74,0.40,0.30,3183.67
2026-01-21 22:18:26,TX-B,261.34,9.25,2899.68,0.68,0.20,2218.23
2026-01-21 22:18:26,TX-C,516.72,8.35,2733.56,0.77,0.24,2056.20
2026-01-21 22:18:27,CH-1,209.13,6.94,3634.99,0.75,0.62,2228.82
2026-01-21 22:18:27,CH-2,182.09,8.02,4155.20,1.54,1.06,3387.84
2026-01-21 22:18:27,TX-A,261.94,7.21,2733.60,0.49,0.28,2559.45
2026-01-21 22:18:27,TX-B,424.01,7.91,2190.95,0.52,0.39,2415.79
2026-01-21 22:18:27,TX-C,384.25,9.72,1864.60,0.32,0.26,1767.00
2026-01-21 22:18:28,CH-1,232.99,5.13,3606.17,1.19,0.82,3266.93
2026-01-21 22:18:28,CH-2,242.21,4.41,4114.41,0.89,0.13,3876.33
2026-01-21 22:18:28,TX-A,378.90,7.57,2174.46,0.36,0.37,2102.78
2026-01-21 22:18:28,TX-B,361.41,8.92,2791.02,0.74,0.25,1732.77
2026-01-21 22:18:28,TX-C,273.40,7.68,2392.66,0.50,0.28,2734.34
2026-01-21 22:18:29,CH-1,132.99,7.05,4898.77,1.34,0.70,3161.92
2026-01-21 22:18:29,CH-2,217.76,6.11,2827.01,1.26,0.66,4047.97
2026-01-21 22:18:29,TX-A,413.07,7.72,2046.51,0.33,0.40,2547.70
2026-01-21 22:18:29,TX-B,418.95,7.67,3216.78,0.28,0.27,2498.36
2026-01-21 22:18:29,TX-C,419.64,7.26,3542.65,0.42,0.23,2859.69
2026-01-21 22:18:30,CH-1,207.67,5.26,3316.25,1.51,0.61,2927.32
2026-01-21 22:18:30,CH-2,168.45,7.14,3858.27,1.36,0.60,3643.91
2026-01-21 22:18:30,TX-A,357.87,7.96,2697.54,0.26,0.28,2193.92
2026-01-21 22:18:30,TX-B,278.52,7.93,2324.79,0.59,0.23,1771.55
2026-01-21 22:18:30,TX-C,463.99,8.20,1928.29,0.63,0.20,2074.35
2026-01-21 22:18:31,CH-1,269.72,2.78,4255.74,0.94,0.51,2269.14
2026-01-21 22:18:31,CH-2,193.81,5.96,4324.09,0.79,0.66,2981.79
2026-01-21 22:18:31,TX-A,343.27,8.86,2939.32,0.43,0.34,2215.32
2026-01-21 22:18:31,TX-B,356.69,8.84,2475.59,0.59,0.20,1338.07
2026-01-21 22:18:31,TX-C,280.27,7.27,2920.82,0.51,0.17,2289.89
2026-01-21 22:18:32,CH-1,185.22,4.45,3588.37,1.14,0.82,2438.57
2026-01-21 22:18:32,CH-2,348.98,5.99,3902.52,0.87,0.26,2864.90
2026-01-21 22:18:32,TX-A,254.05,7.26,2511.98,0.23,0.31,2471.53
2026-01-21 22:18:32,TX-B,441.96,6.85,2838.34,0.47,0.26,2117.56
2026-01-21 22:18:32,TX-C,366.35,7.30,3227.66,0.50,0.31,2080.33
2026-01-21 22:18:33,CH-1,238.37,4.35,3558.59,1.19,0.67,4039.59
2026-01-21 22:18:33,CH-2,156.21,4.56,3130.46,1.17,0.50,2093.50
2026-01-21 22:18:33,TX-A,400.80,8.08,1870.28,0.77,0.21,2287.96
2026-01-21 22:18:33,TX-B,372.37,8.53,1971.77,0.64,0.30,1593.35
2026-01-21 22:18:33,TX-C,198.10,9.71,2935.21,0.67,0.26,2475.57
2026-01-21 22:18:34,CH-1,259.45,6.04,3456.71,1.51,0.80,4296.61
2026-01-21 22:18:34,CH-2,235.17,5.99,3445.84,1.55,0.24,2453.47
2026-01-21 22:18:34,TX-A,295.80,6.06,2618.41,0.48,0.24,1942.39
2026-01-21 22:18:34,TX-B,337.73,8.82,2112.53,0.43,0.24,2860.26
2026-01-21 22:18:34,TX-C,342.27,9.06,2771.02,0.31,0.23,2026.01
2026-01-21 22:18:35,CH-1,211.78,8.80,4284.55,1.15,0.66,2401.29
2026-01-21 22:18:35,CH-2,154.60,4.91,3790.28,1.67,0.31,3076.75
2026-01-21 22:18:35,TX-A,305.31,7.84,2184.88,0.37,0.28,2032.29
2026-01-21 22:18:35,TX-B,245.69,7.72,2953.30,0.26,0.22,2473.46
2026-01-21 22:18:35,TX-C,313.61,7.26,2246.43,0.09,0.25,1821.53
2026-01-21 22:18:36,CH-1,216.55,5.43,4357.68,1.24,0.60,3805.46
2026-01-21 22:18:36,CH-2,227.82,3.35,3248.10,1.61,0.67,3390.21
2026-01-21 22:18:36,TX-A,407.49,9.15,3024.91,0.62,0.18,2969.78
2026-01-21 22:18:36,TX-B,371.19,7.50,2118.20,0.72,0.20,2049.37
2026-01-21 22:18:36,TX-C,347.64,8.05,2382.67,0.54,0.21,2363.63
2026-01-21 22:18:37,CH-1,274.39,4.61,5337.24,1.23,0.65,3163.31
2026-01-21 22:18:37,CH-2,120.14,4.39,2521.74,1.55,0.67,2629.10
2026-01-21 22:18:37,TX-A,324.45,7.50,2330.15,0.56,0.24,2312.08
2026-01-21 22:18:37,TX-B,286.91,8.45,2611.09,0.44,0.31,1967.78
2026-01-21 22:18:37,TX-C,311.36,7.54,3190.97,0.73,0.23,1835.94
2026-01-21 22:18:38,CH-1,255.19,6.87,3336.21,1.52,0.38,4427.50
2026-01-21 22:18:38,CH-2,245.43,6.29,3600.56,1.28,0.65,2570.54
2026-01-21 22:18:38,TX-A,225.51,7.74,2631.41,0.57,0.24,3574.67
2026-01-21 22:18:38,TX-B,306.03,8.43,2318.02,0.41,0.21,2298.55
2026-01-21 22:18:38,TX-C,430.11,7.61,2500.83,0.51,0.33,2042.00
2026-01-21 22:18:39,CH-1,272.19,5.87,4407.40,1.02,0.44,2945.16
2026-01-21 22:18:39,CH-2,164.40,5.97,3398.16,1.23,0.87,3370.91
2026-01-21 22:18:39,TX-A,399.20,7.57,2715.99,0.64,0.23,2272.47
2026-01-21 22:18:39,TX-B,299.62,7.96,2676.34,0.38,0.20,2461.93
2026-01-21 22:18:39,TX-C,371.17,8.40,2832.74,0.31,0.31,2273.97
2026-01-21 22:18:40,CH-1,169.56,3.16,4592.60,0.61,0.87,2492.04
2026-01-21 22:18:40,CH-2,201.78,4.24,4450.19,1.32,0.67,2527.84
2026-01-21 22:18:40,TX-A,337.86,6.23,2701.24,0.39,0.35,2620.73
2026-01-21 22:18:40,TX-B,410.94,9.05,2908.37,0.35,0.20,1546.82
2026-01-21 22:18:40,TX-C,300.49,7.17,2487.82,0.52,0.36,2277.10
2026-01-21 22:18:41,CH-1,228.58,7.92,2809.09,1.15,0.59,3297.66
2026-01-21 22:18:41,CH-2,271.12,4.15,2239.76,0.86,0.75,4391.48
2026-01-21 22:18:41,TX-A,369.97,4.70,2542.33,0.51,0.18,2647.14
2026-01-21 22:18:41,TX-B,291.72,9.08,2377.37,0.18,0.19,2030.12
2026-01-21 22:18:41,TX-C,396.72,9.01,1970.91,0.57,0.30,2085.79
2026-01-21 22:18:42,CH-1,252.64,5.98,4164.56,1.54,0.55,3241.35
2026-01-21 22:18:42,CH-2,176.72,4.81,4087.20,1.43,0.68,3503.34
2026-01-21 22:18:42,TX-A,315.60,7.78,839.70,0.28,0.20,1300.86
2026-01-21 22:18:42,TX-B,194.83,8.02,3689.70,0.42,0.27,1822.04
2026-01-21 22:18:42,TX-C,382.12,9.07,2790.70,0.55,0.19,2442.49
2026-01-21 22:18:43,CH-1,244.47,4.79,4402.84,1.77,1.02,3283.90
2026-01-21 22:18:43,CH-2,234.69,6.59,2720.72,1.31,0.55,2951.53
2026-01-21 22:18:43,TX-A,396.46,7.31,3377.12,0.23,0.27,2700.51
2026-01-21 22:18:43,TX-B,296.03,9.18,2304.99,0.22,0.30,2330.54
2026-01-21 22:18:43,TX-C,415.05,7.77,2360.64,0.57,0.21,2531.08
2026-01-21 22:18:44,CH-1,172.89,4.29,3563.22,1.66,0.49,2267.01
2026-01-21 22:18:44,CH-2,263.33,5.58,3163.95,1.12,0.68,3339.12
2026-01-21 22:18:44,TX-A,355.40,8.12,2916.62,0.49,0.27,2281.02
2026-01-21 22:18:44,TX-B,383.62,8.65,1828.43,0.61,0.41,2624.09
2026-01-21 22:18:44,TX-C,492.02,8.34,2914.56,0.56,0.25,1806.83
2026-01-21 22:18:45,CH-1,184.99,6.77,3208.57,1.46,0.74,2846.18
2026-01-21 22:18:45,CH-2,213.67,5.11,3327.92,1.47,0.54,2153.16
2026-01-21 22:18:45,TX-A,404.72,9.23,2790.31,0.65,0.26,2234.64
2026-01-21 22:18:45,TX-B,337.27,6.53,1861.96,0.63,0.21,1748.23
2026-01-21 22:18:45,TX-C,302.39,8.38,1146.60,0.48,0.32,2339.99
2026-01-21 22:18:46,CH-1,197.89,4.57,3374.29,1.28,0.53,3464.11
2026-01-21 22:18:46,CH-2,147.98,6.54,4553.35,1.17,0.91,2810.88
2026-01-21 22:18:46,TX-A,375.11,8.89,1738.74,0.60,0.32,1774.50
2026-01-21 22:18:46,TX-B,310.17,8.64,3486.02,0.50,0.40,2048.45
2026-01-21 22:18:46,TX-C,366.40,7.29,4004.27,0.46,0.23,2163.98
2026-01-21 22:18:47,CH-1,214.86,5.21,3580.56,1.63,0.73,3285.78
2026-01-21 22:18:47,CH-2,212.46,6.78,2595.81,1.50,0.58,3417.76
2026-01-21 22:18:47,TX-A,400.33,6.63,2788.64,0.75,0.31,1188.75
2026-01-21 22:18:47,TX-B,276.52,8.42,2462.18,0.35,0.23,2496.25
2026-01-21 22:18:47,TX-C,550.85,8.61,3722.56,0.51,0.23,1905.60
2026-01-21 22:18:48,CH-1,247.46,5.90,4215.82,0.87,0.57,2903.13
2026-01-21 22:18:48,CH-2,249.92,5.76,2902.28,1.95,0.54,4909.14
2026-01-21 22:18:48,TX-A,367.15,7.34,2678.08,0.46,0.16,2381.54
2026-01-21 22:18:48,TX-B,317.02,8.11,3428.21,0.46,0.22,1332.34
2026-01-21 22:18:48,TX-C,324.29,8.42,2566.08,0.42,0.26,2329.65
2026-01-21 22:18:49,CH-1,194.93,4.70,3191.80,1.44,0.37,2986.04
2026-01-21 22:18:49,CH-2,192.31,8.89,2636.95,1.06,0.79,3998.88
2026-01-21 22:18:49,TX-A,344.16,7.61,2851.56,0.64,0.17,2297.10
2026-01-21 22:18:49,TX-B,374.42,8.17,2219.14,0.50,0.18,2688.22
2026-01-21 22:18:49,TX-C,344.07,8.61,2011.56,0.74,0.27,1937.42
2026-01-21 22:18:50,CH-1,130.99,6.42,1867.09,1.07,0.65,2746.48
2026-01-21 22:18:50,CH-2,285.88,5.64,3240.12,1.67,0.07,3305.78
2026-01-21 22:18:50,TX-A,351.53,7.88,2538.49,0.43,0.16,2176.68
2026-01-21 22:18:50,TX-B,248.90,7.40,2366.46,0.58,0.32,2018.92
2026-01-21 22:18:50,TX-C,318.22,7.63,3407.65,0.44,0.10,2413.89
2026-01-21 22:18:51,CH-1,162.78,4.72,2914.31,1.08,0.94,2399.40
2026-01-21 22:18:51,CH-2,234.71,3.81,2965.20,1.45,0.78,3567.85
2026-01-21 22:18:51,TX-A,355.33,7.36,3188.17,0.61,0.36,2180.86
2026-01-21 22:18:51,TX-B,341.69,8.75,3736.92,0.19,0.29,2448.72
2026-01-21 22:18:51,TX-C,346.58,8.02,2203.85,0.44,0.27,2427.47
2026-01-21 22:18:52,CH-1,212.87,7.66,4782.12,0.77,0.58,3592.99
2026-01-21 22:18:52,CH-2,302.04,7.09,4306.95,1.18,0.25,3646.50
2026-01-21 22:18:52,TX-A,319.20,8.25,3270.84,0.54,0.29,2298.67
2026-01-21 22:18:52,TX-B,400.03,7.83,1717.37,0.40,0.23,2885.42
2026-01-21 22:18:52,TX-C,324.65,10.16,3963.78,0.35,0.12,2912.38
2026-01-21 22:18:53,CH-1,90.42,5.80,4071.05,1.73,0.53,4217.90
2026-01-21 22:18:53,CH-2,213.25,4.78,3875.81,1.37,0.36,3203.46
2026-01-21 22:18:53,TX-A,354.55,8.15,2907.74,0.24,0.26,2463.96
2026-01-21 22:18:53,TX-B,326.20,8.79,2447.09,0.57,0.27,2421.35
2026-01-21 22:18:53,TX-C,389.53,8.53,1281.40,0.62,0.20,1609.22
2026-01-21 22:18:54,CH-1,149.13,4.01,4877.18,1.02,0.77,3282.31
2026-01-21 22:18:54,CH-2,238.90,8.48,2254.24,1.17,0.32,4257.20
2026-01-21 22:18:54,TX-A,499.25,9.61,2079.67,0.39,0.25,1954.30
2026-01-21 22:18:54,TX-B,219.13,7.34,2965.47,0.51,0.26,1866.99
2026-01-21 22:18:54,TX-C,296.05,9.17,3344.56,0.24,0.26,2408.22
2026-01-21 22:18:55,CH-1,197.55,5.82,3188.49,1.41,0.58,2673.97
2026-01-21 22:18:55,CH-2,228.63,6.28,3083.33,1.44,0.45,4371.38
2026-01-21 22:18:55,TX-A,301.13,8.14,3668.17,0.84,0.21,2318.26
2026-01-21 22:18:55,TX-B,409.27,8.06,2474.42,0.45,0.23,2517.84
2026-01-21 22:18:55,TX-C,300.92,8.01,2218.36,0.63,0.25,2222.75
2026-01-21 22:18:56,CH-1,273.63,4.40,4593.60,1.49,0.72,3026.49
2026-01-21 22:18:56,CH-2,174.84,5.83,3249.57,1.33,0.66,2839.78
2026-01-21 22:18:56,TX-A,215.27,9.50,1963.59,0.43,0.35,2152.29
2026-01-21 22:18:56,TX-B,380.16,8.64,2209.98,0.43,0.27,2430.91
2026-01-21 22:18:56,TX-C,408.45,7.72,2908.11,0.52,0.26,2615.02
2026-01-21 22:18:57,CH-1,174.25,7.51,3323.50,1.28,0.65,2779.36
2026-01-21 22:18:57,CH-2,252.43,6.36,3589.05,1.96,0.53,4762.69
2026-01-21 22:18:57,TX-A,284.49,8.85,1989.69,0.34,0.32,2169.70
2026-01-21 22:18:57,TX-B,335.82,7.18,2921.48,0.35,0.29,1869.52
2026-01-21 22:18:57,TX-C,211.70,8.39,2508.94,0.25,0.33,2522.48
2026-01-21 22:18:58,CH-1,254.87,4.92,2870.69,1.31,0.39,3021.61
2026-01-21 22:18:58,CH-2,181.50,4.98,3040.80,0.81,0.63,2921.68
